CustomerId,Surname,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15593636,Cardus,France,Female,39.0,4,"€80,293.81",1,No,No,"€97,192.76",0
15693326,Whitehouse,France,Female,42.0,7,"€125,437.14",2,No,No,"€164,128.58",0
15809901,Johnstone,FRA,Male,36.0,8,€0.00,2,No,No,"€176,809.87",0
15759751,Tsui,France,Male,48.0,1,€0.00,2,Yes,Yes,"€110,059.38",0
15605425,Chia,Germany,Female,44.0,2,"€127,536.44",1,No,No,"€108,398.63",0
15801934,Su,France,Male,66.0,8,€0.00,2,Yes,Yes,"€47,117.03",0
15592000,Calabresi,Germany,Female,48.0,9,"€82,794.18",1,No,No,"€124,720.68",1
15618695,Ts'ui,Spain,Female,22.0,3,"€108,117.10",1,Yes,Yes,"€53,328.70",0
15637110,McCulloch,Spain,Female,35.0,10,€0.00,1,No,No,"€82,634.41",0
15727408,Koo,Germany,Male,27.0,8,"€61,688.61",2,No,No,"€147,059.16",0
15716328,Miller,FRA,Female,40.0,2,€0.00,2,No,No,"€141,946.92",0
15669060,Woolnough,French,Male,74.0,6,€0.00,2,No,No,"€123,583.85",0
15675854,Douglas,Spain,Male,50.0,0,"€159,304.07",1,Yes,Yes,"€155,915.24",1
15621116,Fang,Germany,Male,33.0,5,"€138,664.24",1,No,No,"€29,076.27",0
15781495,Munro,France,Female,22.0,2,"€126,362.57",2,Yes,Yes,"€97,382.80",0
15740470,Vinogradov,FRA,Male,39.0,4,"€160,652.45",2,No,No,"€57,643.55",0
15714391,Lai,FRA,Female,35.0,2,"€183,572.84",1,Yes,Yes,"€66,006.75",1
15730137,Udegbulam,French,Male,31.0,0,"€88,421.81",1,No,No,"€72,350.47",0
15596455,Mao,Spain,Female,45.0,2,€0.00,1,No,No,"€197,789.83",1
15717290,Onyekaozulu,Germany,Male,41.0,2,"€112,871.19",2,Yes,Yes,"€65,520.74",0
15616555,Fu,Germany,Male,41.0,8,"€60,880.68",1,No,No,"€31,825.84",0
15659820,Cross,French,Female,34.0,5,€0.00,2,No,No,"€185,561.89",0
15696301,Snider,French,Female,37.0,9,"€101,455.70",1,No,No,"€25,803.59",1
15771087,Harrison,FRA,Female,71.0,0,"€88,084.13",2,Yes,Yes,"€154,337.47",0
15808831,Dale,France,Male,29.0,7,€0.00,2,Yes,Yes,"€138,145.62",0
15812241,Udinese,Germany,Male,59.0,7,"€127,197.14",1,No,No,"€51,565.98",1
15680370,DeRose,FRA,Male,39.0,7,€0.00,2,Yes,Yes,"€71,323.23",0
15780561,Hay,France,Female,39.0,9,"€83,456.79",2,No,No,"€38,882.34",0
15800784,Bruce,France,Male,42.0,4,"€98,298.18",1,Yes,Yes,€676.06,0
15715796,Romani,France,Male,37.0,0,€0.00,2,Yes,Yes,"€72,203.80",0
15605375,Tseng,France,Male,35.0,2,"€86,911.80",1,No,No,"€174,094.24",0
15621520,Tang,Germany,Female,42.0,2,"€139,707.28",1,No,No,"€2,150.22",0
15665460,Isayeva,Spain,Female,67.0,1,€0.00,2,Yes,Yes,"€177,783.04",0
15801152,Hill,Spain,Female,39.0,1,"€142,876.98",2,No,No,"€44,363.42",0
15756425,Barnes,France,Male,30.0,7,"€146,301.31",1,No,No,"€96,847.91",0
15674328,Moreno,France,Female,40.0,3,"€47,364.45",1,Yes,Yes,"€148,579.43",1
15742404,McGregor,FRA,Male,38.0,7,€0.00,2,No,No,"€38,308.34",0
15757140,Genovese,France,Male,51.0,0,"€58,137.08",1,Yes,Yes,"€142,538.31",0
15570051,Gill,Germany,Female,38.0,6,"€179,886.41",2,No,No,"€153,122.58",0
15669175,Ts'ai,Germany,Male,24.0,6,"€107,637.97",2,Yes,Yes,"€169,505.83",0
15790324,Green,FRA,Female,20.0,6,"€167,685.56",1,No,No,"€57,929.90",0
15691119,Martin,Germany,Male,68.0,4,"€136,525.99",1,No,No,"€175,399.14",0
15743478,Johnson,Germany,Male,39.0,8,"€52,106.33",2,Yes,Yes,"€107,964.36",0
15707007,Onio,FRA,Female,39.0,8,€0.00,1,No,No,"€94,263.44",0
15572547,Vaguine,French,Female,45.0,9,"€104,930.38",1,No,No,"€155,921.81",1
15567063,Manna,Germany,Female,34.0,6,"€106,434.94",1,Yes,Yes,"€137,995.66",1
15689633,Toomey,Spain,Female,38.0,2,"€112,803.92",1,No,No,"€179,631.85",0
15720637,Bell,Germany,Female,46.0,10,"€120,530.34",1,No,No,"€166,586.99",1
15616859,Bonwick,Germany,Female,43.0,2,"€113,641.49",4,No,No,"€115,116.35",1
15766166,Folliero,Spain,Male,43.0,2,"€145,081.72",1,Yes,Yes,"€23,881.62",0
15617655,Holt,Spain,Female,35.0,9,€0.00,2,Yes,Yes,"€105,837.38",0
15623450,Brown,Germany,Female,27.0,7,"€135,842.89",1,Yes,Yes,"€101,418.05",0
15796612,Ch'ang,France,Female,31.0,1,"€112,203.25",1,No,No,"€182,266.01",0
15795963,Fiorentini,French,Male,34.0,7,"€129,895.19",1,Yes,Yes,"€28,698.17",0
15781598,Middleton,Germany,Male,41.0,6,"€149,049.92",1,Yes,Yes,"€50,422.36",1
15691871,Millar,Germany,Male,42.0,9,"€153,279.39",1,Yes,Yes,"€151,336.96",0
15740345,Osborne,Spain,Male,42.0,5,"€41,473.33",1,No,No,"€112,979.60",1
15662626,Feng,French,Female,40.0,2,€0.00,2,No,No,"€36,371.27",0
15596575,Vale,Germany,Male,39.0,5,"€113,193.51",2,Yes,Yes,"€52,166.25",0
15657321,Arkwookerum,Germany,Male,27.0,8,"€113,174.21",2,No,No,"€147,261.58",0
15575955,Lujan,FRA,Female,24.0,0,€0.00,2,No,No,"€88,724.49",0
15743893,Alexeyeva,France,Male,42.0,3,"€164,951.56",1,No,No,"€190,531.77",0
15697270,Gannon,Spain,Male,27.0,4,"€153,325.10",1,Yes,Yes,"€199,953.33",0
15644356,Prokhorova,Spain,Female,47.0,10,"€134,032.01",1,No,No,"€144,290.97",0
15677586,Romero,Germany,Female,32.0,3,"€125,445.04",2,Yes,Yes,"€130,514.78",0
15571261,Toscani,Germany,Female,35.0,6,"€126,077.43",2,Yes,Yes,"€53,954.24",0
15698758,Onwuamaegbu,Spain,Female,31.0,1,€0.00,2,Yes,Yes,"€169,802.73",0
15787014,King,Germany,Female,28.0,8,"€90,371.09",1,Yes,Yes,"€146,851.73",0
15739857,Trentino,FRA,Female,40.0,3,€0.00,2,Yes,Yes,"€96,832.82",0
15774630,Peacock,Germany,Female,47.0,1,"€142,802.02",1,Yes,Yes,"€57,553.02",0
15805523,Nnaife,FRA,Female,28.0,1,"€90,537.16",1,Yes,Yes,"€74,800.99",0
15749557,Chao,French,Female,44.0,6,€0.00,2,Yes,Yes,"€192,542.17",0
15681180,Barese,France,Female,23.0,7,"€156,123.73",1,No,No,"€72,990.62",0
15742028,Udegbulam,French,Female,35.0,5,€0.00,2,No,No,"€31,050.02",0
15686463,Fu,French,Male,38.0,7,"€141,074.59",1,No,No,"€52,795.56",1
15654379,Onwuatuegwu,Spain,Male,59.0,4,€0.00,2,Yes,Yes,"€27,435.41",0
15783629,Degtyaryov,Germany,Female,42.0,6,"€117,899.95",2,No,No,"€150,266.81",0
15751193,Nnaemeka,Spain,Male,33.0,4,€0.00,2,Yes,Yes,"€40,299.23",0
15724099,Udinese,French,Male,26.0,6,"€166,257.96",1,Yes,Yes,"€149,369.41",0
15568429,Mitchell,Spain,Female,46.0,3,€0.00,2,No,No,"€120,250.58",0
15648967,Ch'en,Germany,Female,64.0,1,"€169,362.43",1,No,No,"€84,760.32",1
15664498,Golovanov,FRA,Male,26.0,7,"€205,962.00",1,No,No,"€156,424.40",0
15779522,Efimov,FRA,Female,24.0,0,€0.00,2,No,No,"€109,355.73",1
15583850,Davidson,Germany,Male,68.0,0,"€126,061.51",2,Yes,Yes,"€184,936.77",0
15696539,Wade,FRA,Female,21.0,7,"€105,627.95",1,Yes,Yes,"€36,560.51",0
15760121,Maynard,France,Male,32.0,9,"€100,606.02",1,No,No,"€165,693.06",0
15628279,Murphy,FRA,Female,38.0,3,€0.00,2,Yes,Yes,"€163,666.85",0
15766163,Zotova,France,Male,38.0,1,€0.00,2,Yes,Yes,"€35,644.79",0
15566467,Hannah,Germany,Female,32.0,0,"€138,171.10",2,Yes,Yes,"€188,203.58",0
15639049,Cartagena,France,Female,31.0,7,"€139,395.08",1,Yes,Yes,"€6,120.84",0
15736413,Hall,France,Male,29.0,1,€0.00,2,Yes,Yes,"€164,484.78",0
15634815,Hunt,FRA,Female,37.0,3,€0.00,2,Yes,Yes,"€164,268.28",0
15716381,Greece,Germany,Female,50.0,7,"€109,062.28",1,Yes,Yes,"€140,136.10",1
15708162,Thomson,Germany,Female,40.0,1,"€89,994.71",2,Yes,Yes,"€121,084.27",0
15569364,Victor,FRA,Male,36.0,3,€0.00,2,No,No,"€35,156.54",0
15791191,Mitchell,French,Male,59.0,2,"€103,996.74",1,Yes,Yes,"€103,159.11",0
15621205,Olisaemeka,France,Male,34.0,4,"€175,111.11",1,Yes,Yes,"€74,858.30",0
15704788,Krawczyk,Spain,Female,49.0,8,"€66,079.45",2,No,No,"€91,556.57",1
15775756,Alexandrova,Germany,Male,33.0,8,"€148,055.74",1,No,No,"€199,203.21",0
15641312,Paterson,France,Male,36.0,6,€0.00,1,Yes,Yes,"€27,011.80",1
15782531,Chou,Spain,Female,31.0,8,€0.00,2,No,No,"€188,637.05",0
15724428,Abel,French,Male,40.0,8,€0.00,2,No,No,"€61,581.20",0
15743617,Chesnokova,Germany,Male,47.0,1,"€95,994.98",1,No,No,"€197,529.23",0
15585839,Niu,French,Male,37.0,2,€0.00,2,No,No,"€182,258.17",0
15658158,Sullivan,Germany,Female,23.0,10,"€110,741.56",1,No,No,"€80,778.50",0
15637678,Ma,French,Male,35.0,5,€0.00,1,No,No,"€155,394.52",0
15701809,Cavill,Spain,Female,28.0,3,€0.00,1,No,No,"€3,408.70",0
15676937,Nicholls,Spain,Female,32.0,8,€0.00,2,Yes,Yes,"€19,367.98",1
15778975,Nnonso,Germany,Female,70.0,1,"€96,947.58",3,No,No,"€62,282.99",1
15710375,Gibson,French,Male,41.0,6,€0.00,2,No,No,"€65,396.79",0
15579914,Garcia,Germany,Male,30.0,2,"€109,786.82",2,Yes,Yes,"€139,712.81",0
15595160,Renwick,Spain,Male,35.0,2,€0.00,2,Yes,Yes,"€60,972.84",0
15595391,Norris,France,Male,31.0,1,€0.00,2,No,No,"€1,375.46",0
15630363,Nkemakonam,French,Female,39.0,0,"€102,721.49",1,No,No,"€22,191.82",0
15692443,Piccio,Spain,Male,33.0,5,"€69,478.57",1,No,No,"€8,973.67",1
15593795,Linton,Germany,Female,53.0,1,"€156,674.20",1,No,No,"€118,502.34",1
15642824,Onyekaozulu,Spain,Female,56.0,8,"€174,506.10",2,Yes,Yes,"€161,802.82",1
15683524,Tobenna,Germany,Female,23.0,6,"€166,070.48",2,No,No,"€90,494.72",0
15713532,Wang,Germany,Female,29.0,4,"€105,957.44",1,No,No,"€15,470.91",0
15719827,O'Donnell,French,Male,36.0,3,€0.00,1,No,No,"€65,147.27",0
15578435,Langlands,France,Male,40.0,8,"€110,340.68",1,Yes,Yes,"€157,886.60",0
15723028,Smith,French,Male,33.0,1,€0.00,2,No,No,"€85,439.73",0
15595609,Sykes,Germany,Male,52.0,9,"€135,870.01",2,No,No,"€54,038.62",0
15622443,Marshall,France,Male,31.0,4,€0.00,2,Yes,Yes,"€25,684.85",0
15579112,Gibson,French,Male,47.0,2,€0.00,2,Yes,Yes,"€186,116.54",0
15648479,Stephenson,French,Female,45.0,0,€0.00,2,No,No,"€166,830.71",0
15659234,Y?,FRA,Male,30.0,3,"€85,704.95",1,Yes,Yes,"€27,886.06",0
15811970,Kang,FRA,Female,42.0,1,€0.00,2,Yes,Yes,"€5,768.32",0
15774192,Miller,Germany,Female,38.0,8,"€105,435.74",1,No,No,"€80,575.44",1
15595136,Kryukov,FRA,Female,37.0,1,€0.00,2,Yes,Yes,"€68,987.55",0
15630580,Y?,Germany,Male,34.0,9,"€108,513.25",2,Yes,Yes,"€27,097.82",0
15660646,Fanucci,France,Male,35.0,3,"€156,687.10",1,No,No,"€199,320.77",0
15614365,Lombardi,Germany,Male,31.0,3,"€150,604.52",1,No,No,"€5,566.60",0
15776128,Hs?,France,Female,44.0,6,"€155,114.90",1,No,No,"€133,871.83",0
15787035,Anderson,FRA,Female,35.0,8,€0.00,2,Yes,Yes,"€152,843.53",0
15792646,Trentino,Spain,Female,64.0,1,"€91,216.00",1,Yes,Yes,"€41,800.18",0
15726832,Donnelly,Germany,Male,61.0,3,"€141,784.02",1,Yes,Yes,"€92,053.75",0
15773260,Tsou,France,Female,32.0,0,"€127,763.24",1,No,No,"€100,717.54",0
15624437,Johnson,Spain,Female,32.0,1,€0.00,2,Yes,Yes,"€42,935.15",0
15717138,Watson,Spain,Male,31.0,6,"€82,613.56",2,No,No,"€149,170.92",0
15657317,Allan,France,Female,32.0,7,"€69,423.52",1,No,No,"€107,499.39",0
15626948,Butcher,FRA,Female,42.0,6,"€86,167.82",1,No,No,"€153,342.38",0
15758901,Henderson,Spain,Female,47.0,1,€0.00,1,No,No,"€107,825.08",1
15777759,Boucaut,French,Male,30.0,2,"€131,406.56",1,Yes,Yes,"€47,952.45",0
15773322,Obiajulu,Germany,Female,44.0,4,"€121,898.82",1,No,No,"€131,007.18",0
15697318,Ifeatu,Germany,Male,32.0,9,"€77,487.20",1,No,No,"€33,143.04",0
15678916,Kelly,French,Female,75.0,2,€0.00,1,No,No,"€123,304.62",0
15632118,Pirozzi,Spain,Male,45.0,5,"€164,450.94",1,No,No,"€141,970.02",1
15788118,Siciliano,France,Male,33.0,7,"€138,705.02",2,No,No,"€37,136.15",0
15788930,Silva,Spain,Male,37.0,7,"€132,730.17",1,No,No,"€199,293.01",0
15628583,Iweobiegbunam,France,Female,30.0,5,€0.00,2,Yes,Yes,"€161,388.22",0
15635177,Williamson,Spain,Female,66.0,3,€0.00,1,Yes,Yes,"€70,532.53",0
15587690,Madueke,France,Male,28.0,2,"€116,498.22",1,No,No,"€144,290.25",0
15627630,Chiagoziem,France,Female,41.0,1,€0.00,2,No,No,"€96,069.82",0
15610930,Kwemto,Germany,Female,35.0,1,"€139,979.07",1,No,No,"€185,662.84",0
15657747,Zito,Germany,Female,43.0,9,"€127,216.31",2,Yes,Yes,"€17,913.25",0
15568006,Ukaegbunam,FRA,Female,45.0,2,€0.00,4,No,No,"€101,039.53",1
15751748,Trevisani,French,Male,51.0,2,"€148,222.65",1,No,No,"€156,953.54",1
15722212,Edmondstone,French,Female,41.0,8,€0.00,2,No,No,"€28,276.83",0
15658670,Chien,France,Female,38.0,8,€0.00,2,No,No,"€84,049.16",0
15761654,Boni,Spain,Male,30.0,8,"€134,152.29",1,Yes,Yes,"€147,822.44",0
15812210,Yashina,Germany,Female,32.0,8,"€111,537.23",4,Yes,Yes,"€9,497.99",1
15787051,Georg,Spain,Female,39.0,7,"€119,565.92",1,No,No,"€87,067.73",0
15642991,Tung,Spain,Female,29.0,7,€0.00,2,No,No,"€23,237.25",0
15713769,Michelides,Spain,Male,38.0,7,€0.00,1,Yes,Yes,"€27,239.28",0
15605826,Korovina,Germany,Male,46.0,10,"€121,063.80",3,No,No,"€151,481.86",1
15648898,Chuang,Spain,Female,27.0,7,"€124,995.98",1,Yes,Yes,"€114,669.79",0
15705309,Yuriev,Spain,Male,39.0,5,€0.00,2,No,No,"€116,748.14",0
15734202,Chidimma,Germany,Female,52.0,4,"€86,891.84",1,No,No,"€90,877.76",0
15658852,Stevens,FRA,Male,38.0,8,€0.00,2,Yes,Yes,"€133,692.88",0
15612633,Kao,Spain,Male,43.0,9,"€78,022.61",1,Yes,Yes,"€30,662.91",0
15604818,Edmund la Touche,FRA,Male,34.0,9,"€154,495.79",1,No,No,"€191,395.88",0
15593900,Belousov,FRA,Male,38.0,1,"€189,443.72",1,Yes,Yes,"€106,648.58",0
15624995,McCane,Spain,Female,31.0,6,"€152,926.60",1,Yes,Yes,"€50,899.91",0
15570087,Parry-Okeden,French,Female,44.0,8,"€142,989.69",1,Yes,Yes,"€115,452.51",1
15802617,Hudson,Germany,Male,43.0,7,"€115,371.94",2,No,No,"€64,139.10",0
15656029,Marsden,French,Male,37.0,6,€0.00,2,Yes,Yes,"€22,030.72",0
15739194,Manfrin,Spain,Male,38.0,0,"€178,056.54",2,No,No,"€38,434.73",0
15607275,Ch'ang,Spain,Male,39.0,6,"€206,014.94",2,Yes,Yes,"€42,774.84",1
15629475,Clark,France,Male,41.0,2,€0.00,2,No,No,"€158,973.77",0
15635034,Aldrich,Germany,Male,37.0,9,"€101,191.83",1,Yes,Yes,"€34,551.35",1
15756333,Khan,France,Female,55.0,7,€0.00,2,Yes,Yes,"€101,515.76",0
15777436,Murray,Spain,Female,31.0,5,€0.00,2,No,No,"€9,561.73",0
15676835,Anayolisa,Spain,Male,33.0,1,€0.00,2,No,No,"€168,313.17",0
15574206,Shillito,French,Female,37.0,7,€0.00,2,Yes,Yes,"€55,100.09",0
15613017,McMillan,Germany,Male,32.0,1,"€149,814.54",1,No,No,"€31,830.06",0
15815131,Howells,Spain,Female,36.0,7,"€115,617.24",1,Yes,Yes,"€71,519.40",0
15585455,Stewart,FRA,Male,28.0,9,€0.00,2,No,No,"€32,599.35",0
15692929,Ikechukwu,Germany,Female,42.0,10,"€113,657.41",2,Yes,Yes,"€139,946.68",1
15758081,Repina,Spain,Male,39.0,8,"€138,160.00",1,Yes,Yes,"€110,468.51",0
15667476,Cox,Germany,Female,36.0,3,"€117,700.86",1,No,No,"€74,042.00",0
15738248,Lo,FRA,Female,37.0,5,€0.00,2,No,No,"€151,871.84",0
15672152,Grant,Germany,Male,37.0,9,"€122,506.38",1,Yes,Yes,"€199,693.84",1
15673372,Stevenson,FRA,Female,58.0,1,€0.00,1,Yes,Yes,"€58,907.08",1
15587611,Kauffmann,FRA,Male,59.0,9,€0.00,2,No,No,"€103,799.77",1
15803415,Samsonova,France,Female,39.0,3,"€166,501.17",2,No,No,"€93,835.64",0
15715673,Niu,Spain,Female,46.0,4,"€89,743.05",1,No,No,"€156,425.57",1
15655648,Bock,FRA,Female,25.0,2,€0.00,2,No,No,"€123,723.83",0
15763613,Barlow,FRA,Male,30.0,1,€0.00,2,No,No,"€199,464.08",0
15660385,Stevenson,France,Male,39.0,7,€0.00,2,No,No,"€83,084.33",0
15733261,Kung,Spain,Female,35.0,6,€0.00,1,No,No,"€25,488.43",1
15796231,Nwankwo,French,Female,18.0,1,"€98,894.39",1,Yes,Yes,"€9,596.40",0
15624866,Brewer,Germany,Male,37.0,3,"€168,735.74",2,No,No,"€70,370.24",0
15623730,Ch'iu,France,Male,34.0,1,€0.00,1,Yes,Yes,"€86,330.32",0
15668248,Quinn,Germany,Female,62.0,7,"€133,201.17",1,No,No,"€168,507.68",1
15694518,Kodilinyechukwu,Spain,Female,36.0,0,€0.00,2,No,No,"€111,605.90",0
15638028,Ifeanyichukwu,Germany,Male,31.0,4,"€127,237.25",2,Yes,Yes,"€143,317.42",0
15795895,Yermakova,Germany,Male,36.0,1,"€117,864.85",2,No,No,"€27,619.06",0
15694376,Sullivan,Germany,Female,64.0,3,"€153,469.26",3,No,No,"€146,573.66",1
15669204,Grant,Germany,Male,23.0,4,"€93,911.30",2,No,No,"€69,055.45",0
15773779,Jacka,Spain,Female,46.0,2,"€76,597.79",1,Yes,Yes,"€54,453.72",0
15580682,Tsai,France,Female,40.0,4,"€79,927.36",2,Yes,Yes,"€33,524.60",0
15768530,Emery,Spain,Female,27.0,4,€0.00,2,Yes,Yes,"€135,083.73",0
15672875,Piccio,Germany,Male,32.0,8,"€40,172.91",1,Yes,Yes,"€137,439.34",0
15617082,Sanders,French,Male,33.0,7,"€115,195.58",1,Yes,Yes,"€11,205.50",0
15760514,Sharp,Germany,Female,43.0,9,"€116,644.29",2,Yes,Yes,"€60,176.10",0
15761775,Myers,Germany,Male,20.0,8,"€180,293.84",2,Yes,Yes,"€29,552.70",0
15799964,Campbell,Germany,Female,30.0,7,"€139,872.81",1,No,No,"€188,795.85",0
15693906,Abbott,FRA,Female,24.0,3,"€34,547.82",1,Yes,Yes,"€11,638.17",0
15739514,Preston,France,Female,32.0,9,€0.00,2,Yes,Yes,"€93,155.75",0
15756926,Atherton,Germany,Male,29.0,1,"€96,462.25",2,Yes,Yes,"€48,986.18",0
15770984,Fanucci,Spain,Female,40.0,7,"€130,334.35",2,Yes,Yes,"€116,951.10",0
15703979,Evans,Germany,Male,39.0,3,"€119,688.81",1,No,No,"€137,041.26",0
15801821,Cookson,France,Male,38.0,1,€0.00,2,No,No,"€44,653.50",0
15711028,Nnachetam,France,Male,52.0,1,€0.00,3,Yes,Yes,"€104,035.41",1
15791842,Johnstone,French,Female,32.0,6,"€71,187.24",1,Yes,Yes,"€110,593.62",0
15746127,Hort,France,Female,47.0,2,€0.00,2,No,No,"€36,099.70",0
15663625,Johnson,French,Male,37.0,4,€0.00,2,No,No,"€12,470.30",0
15604891,Zaytseva,Spain,Female,38.0,8,€0.00,2,No,No,"€95,403.41",0
15589666,Sorokina,FRA,Female,39.0,9,"€136,422.41",1,Yes,Yes,"€151,757.81",0
15627881,Diehl,FRA,Male,30.0,8,€0.00,2,Yes,Yes,"€47,536.46",0
15664895,Onuchukwu,FRA,Female,25.0,0,€0.00,2,Yes,Yes,"€101,274.17",0
15676094,Osonduagwuike,France,Female,34.0,6,€0.00,1,Yes,Yes,"€140,268.45",0
15761720,Mead,France,Male,41.0,6,"€153,238.88",1,No,No,"€11,663.09",0
15611961,Stewart,French,Male,35.0,7,€0.00,2,No,No,"€150,784.29",0
15680167,Thomson,FRA,Female,78.0,6,"€47,536.40",1,Yes,Yes,"€119,400.08",0
15762543,Goliwe,FRA,Female,32.0,1,€0.00,2,No,No,"€126,188.42",0
15658475,Lori,FRA,Male,36.0,8,"€142,882.49",1,No,No,"€89,983.02",1
15779743,Onwuamaeze,French,Female,44.0,7,€0.00,2,No,No,"€29,761.29",0
15661532,Butusov,French,Female,31.0,1,"€160,566.11",2,No,No,"€27,073.81",0
15782360,Rogers,Germany,Male,65.0,2,"€131,935.51",1,Yes,Yes,"€96,399.67",1
15767908,Nicholson,FRA,Male,38.0,6,"€127,678.80",2,No,No,"€45,422.89",0
15677105,Rossi,Germany,Female,46.0,4,"€105,214.58",1,No,No,"€108,699.59",1
15641474,Hall,France,Male,46.0,9,"€139,859.54",1,No,No,"€38,967.29",0
15624451,Huddart,French,Female,38.0,3,€0.00,2,No,No,"€116,466.19",0
15577985,Chinomso,France,Female,34.0,5,"€112,324.45",2,Yes,Yes,"€17,993.43",0
15571666,Shaw,Germany,Male,30.0,8,"€134,497.27",1,No,No,"€43,250.54",0
15783691,Hargreaves,Spain,Female,35.0,1,"€120,171.58",1,No,No,"€125,240.80",0
15671172,Swain,France,Male,23.0,1,"€106,012.20",2,Yes,Yes,"€191,415.94",0
15731760,Butcher,French,Male,25.0,5,€0.00,1,Yes,Yes,"€90,860.97",0
15585599,Stone,French,Female,34.0,8,€0.00,2,Yes,Yes,"€141,872.52",0
15784958,Allan,France,Female,55.0,10,€0.00,4,Yes,Yes,"€49,418.87",1
15734524,Wang,FRA,Male,51.0,3,€0.00,1,No,No,"€170,426.65",1
15614103,Colombo,Germany,Male,42.0,8,"€119,839.69",1,Yes,Yes,"€51,016.02",1
15794895,McKay,Spain,Male,34.0,1,€0.00,2,Yes,Yes,"€81,175.25",0
15772381,Brient,Germany,Male,38.0,8,"€92,219.21",1,No,No,"€99,106.97",0
15710553,Yin,Germany,Male,48.0,3,"€142,055.41",2,Yes,Yes,"€79,134.78",0
15649292,Bellucci,French,Female,49.0,7,"€29,602.08",1,No,No,"€163,550.58",1
15792565,Duncan,French,Female,46.0,7,€0.00,2,Yes,Yes,"€67,769.94",0
15718245,Pirozzi,French,Male,34.0,1,€0.00,2,Yes,Yes,"€126,592.01",0
15703117,Findlay,France,Female,44.0,1,€0.00,2,Yes,Yes,"€89,602.81",0
15758136,King,FRA,Male,37.0,3,"€141,803.77",1,Yes,Yes,"€179,421.84",0
15799932,Iweobiegbunam,FRA,Male,24.0,10,€0.00,2,Yes,Yes,"€156,906.15",0
15633516,Tucker,France,Male,42.0,1,€0.00,1,Yes,Yes,"€168,486.02",0
15622532,Izmailova,France,Female,47.0,0,"€126,589.12",2,Yes,Yes,"€132,730.07",1
15798960,Meng,French,Male,33.0,2,"€108,393.35",1,Yes,Yes,"€39,057.67",0
15698664,Liang,Spain,Male,43.0,2,"€115,643.58",2,No,No,"€174,606.35",0
15703614,Hutchinson,Spain,Male,48.0,5,"€132,876.23",1,No,No,"€79,259.77",0
15699195,Shen,French,Female,24.0,3,"€110,949.41",1,Yes,Yes,"€168,515.61",0
15710543,Okwuoma,French,Male,46.0,1,"€130,666.20",1,Yes,Yes,"€161,125.67",1
15695499,Chinwemma,French,Female,45.0,10,"€103,821.47",2,Yes,Yes,"€77,878.62",0
15622321,Golubova,French,Female,32.0,3,€0.00,1,Yes,Yes,"€80,823.02",0
15715744,Schiavone,France,Male,39.0,7,€0.00,1,Yes,Yes,"€119,348.28",0
15788151,Moore,Spain,Male,32.0,1,"€132,187.73",2,Yes,Yes,"€178,331.36",0
15687153,Graham,Germany,Male,49.0,8,"€98,649.55",1,No,No,"€119,174.88",1
15684958,Amadi,Germany,Male,38.0,2,"€126,444.08",2,Yes,Yes,"€82,662.73",0
15706116,McKay,Germany,Female,30.0,8,"€154,159.51",1,No,No,"€40,441.10",0
15740557,Fedorova,France,Female,43.0,5,€0.00,2,No,No,"€109,881.71",0
15707291,Percy,Germany,Male,48.0,8,"€129,250.00",2,Yes,Yes,"€157,937.35",0
15583353,Floyd,Spain,Female,45.0,3,€0.00,1,No,No,"€38,276.84",1
15761024,Long,France,Female,33.0,2,"€167,733.51",2,Yes,Yes,"€65,222.48",0
15630709,Castiglione,Germany,Female,31.0,2,"€56,116.30",2,No,No,"€2,181.94",0
15639590,Melendez,FRA,Female,30.0,3,"€141,581.08",1,No,No,"€156,249.06",0
15659399,Mazzi,Germany,Male,50.0,7,"€139,675.07",2,No,No,"€45,591.23",0
15567078,Kovaleva,FRA,Female,27.0,8,"€66,201.96",1,Yes,Yes,"€79,458.12",0
15696373,Gill,FRA,Female,44.0,9,€0.00,2,No,No,"€103,042.20",1
15786617,Arcuri,Germany,Male,34.0,3,"€133,658.24",1,No,No,"€70,209.83",0
15657449,Chukwuma,Germany,Male,25.0,3,"€136,202.78",1,No,No,"€176,743.51",0
15672594,Stevenson,FRA,Female,60.0,0,"€131,778.08",1,No,No,"€10,703.53",1
15714240,Ponomarev,Spain,Male,74.0,5,€0.00,2,No,No,"€151,425.82",0
15782144,Gilroy,FRA,Female,34.0,3,€0.00,2,Yes,Yes,"€3,894.34",0
15665008,Sidorov,Germany,Female,26.0,8,"€42,712.87",2,Yes,Yes,"€28,861.69",0
15581733,Bates,FRA,Female,28.0,4,€0.00,2,No,No,"€177,703.15",0
15751392,Fanucci,Spain,Female,57.0,4,€0.00,2,No,No,"€136,649.80",1
15785815,Toscano,Germany,Male,31.0,1,"€142,631.54",2,Yes,Yes,"€175,894.24",0
15664214,Hearn,French,Male,33.0,2,"€141,204.65",2,No,No,"€76,257.46",0
15579996,Iroawuchi,Germany,Female,25.0,7,"€131,402.21",1,No,No,"€193,668.49",0
15675252,Martin,Spain,Female,39.0,3,"€92,636.96",2,Yes,Yes,"€125,671.29",0
15579617,Sinclair,France,Female,51.0,3,€0.00,2,Yes,Yes,"€174,098.28",1
15593976,Swanson,Germany,Female,31.0,5,"€102,088.68",4,No,No,"€187,866.21",1
